,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID
57,2025-11-01 01:57:00+00:00,45.64166666666667,23.791666666666668,38.2145,97.92766666666667,58.0,01:57:00,2025-11-01,378,2025-11-01 01:57:00+00:00,45.699999999999996,23.84,41.19841666666667,112.77566666666667,58,01:57:00,2025-11-01,384
58,2025-11-01 01:58:00+00:00,45.487500000000004,23.795833333333334,35.798,92.43425,59.0,01:58:00,2025-11-01,378,2025-11-01 01:58:00+00:00,45.33166666666667,23.858333333333334,37.00475,87.29133333333334,59,01:58:00,2025-11-01,384
59,2025-11-01 01:59:00+00:00,45.51916666666667,23.8125,34.482,84.25699999999999,60.0,01:59:00,2025-11-01,378,2025-11-01 01:59:00+00:00,45.4175,23.859166666666667,34.403666666666666,90.2765,60,01:59:00,2025-11-01,384
60,2025-11-01 02:00:00+00:00,45.33583333333333,23.8225,32.12775,83.62275000000001,61.0,02:00:00,2025-11-01,378,2025-11-01 02:00:00+00:00,45.23916666666667,23.871666666666666,32.995583333333336,78.50108333333334,61,02:00:00,2025-11-01,384
61,2025-11-01 02:01:00+00:00,45.40083333333333,23.83083333333333,30.766666666666666,76.86733333333333,62.0,02:01:00,2025-11-01,378,2025-11-01 02:01:00+00:00,45.41416666666667,23.890833333333333,32.44016666666666,75.83775,62,02:01:00,2025-11-01,384
62,2025-11-01 02:02:00+00:00,45.307500000000005,23.837500000000002,31.716333333333335,75.73,63.0,02:02:00,2025-11-01,378,2025-11-01 02:02:00+00:00,45.26666666666667,23.904166666666665,30.899333333333335,74.09358333333334,63,02:02:00,2025-11-01,384
63,2025-11-01 02:03:00+00:00,45.517500000000005,23.848333333333333,29.86583333333333,68.19291666666666,64.0,02:03:00,2025-11-01,378,2025-11-01 02:03:00+00:00,45.54083333333333,23.89833333333333,31.0615,75.09416666666667,64,02:03:00,2025-11-01,384
64,2025-11-01 02:04:00+00:00,45.71333333333333,23.859166666666667,27.87975,68.15541666666667,65.0,02:04:00,2025-11-01,378,2025-11-01 02:04:00+00:00,45.719166666666666,23.918333333333333,31.200166666666664,71.75191666666667,65,02:04:00,2025-11-01,384
65,2025-11-01 02:05:00+00:00,45.5925,23.865,26.534166666666664,58.09258333333333,66.0,02:05:00,2025-11-01,378,2025-11-01 02:05:00+00:00,45.642500000000005,23.921666666666667,31.540916666666664,73.50066666666667,66,02:05:00,2025-11-01,384
66,2025-11-01 02:06:00+00:00,45.655833333333334,23.868333333333336,27.519833333333334,66.82191666666667,67.0,02:06:00,2025-11-01,378,2025-11-01 02:06:00+00:00,45.715833333333336,23.9325,29.42141666666667,66.80366666666667,67,02:06:00,2025-11-01,384
